101 1 56
101 11 60
101 21 57.6
101 31 60
101 41 59.2
101 51 50.4
101 61 56.4
101 71 61.6
101 81 65.6
101 91 72
101 101 75.68
101 111 66.4
101 121 71.2
101 131 64
101 141 50.8
101 151 57.6
101 161 68.8
101 171 81.6
101 181 76.88
101 191 64
101 201 66.4
101 211 68.8
101 221 58.04
101 231 51.64
101 241 52.28
111 1 56.8
111 11 56.8
111 21 56
111 31 57.2
111 41 56.4
111 51 53.08
111 61 59.52
111 71 66.4
111 81 69.04
111 91 74.4
111 101 80
111 111 80.28
111 121 66.92
111 131 52.8
111 141 51.2
111 151 53.08
111 161 61.6
111 171 79.68
111 181 68
111 191 67.2
111 201 62.2
111 211 56
111 221 51.76
111 231 56.08
111 241 56.84
121 1 54.28
121 11 54.28
121 21 55.2
121 31 56.64
121 41 60
121 51 55
121 61 60.8
121 71 69.2
121 81 71.64
121 91 75.2
121 101 81.52
121 111 64.8
121 121 56
121 131 58.4
121 141 58.04
121 151 53.6
121 161 56.6
121 171 56.8
121 181 68
121 191 69.6
121 201 62.4
121 211 54.68
121 221 59.2
121 231 79.88
121 241 60.8
131 1 54.28
131 11 54.28
131 21 56.52
131 31 54.76
131 41 57.6
131 51 56
131 61 59.2
131 71 71.2
131 81 73.12
131 91 74.04
131 101 72.8
131 111 67.2
131 121 57.32
131 131 69.32
131 141 70.8
131 151 73.16
131 161 56.8
131 171 56.04
131 181 61.44
131 191 60.52
131 201 58.6
131 211 58.4
131 221 65.6
131 231 66.32
131 241 66.04
141 1 57.6
141 11 56.12
141 21 61.4
141 31 55.16
141 41 54.8
141 51 53.64
141 61 67.2
141 71 69.6
141 81 73.16
141 91 75.2
141 101 74
141 111 61.6
141 121 73.6
141 131 63.2
141 141 60.8
141 151 60.8
141 161 55.8
141 171 58.4
141 181 66.8
141 191 66.4
141 201 64.8
141 211 73.2
141 221 83.12
141 231 64.2
141 241 71.96
151 1 63.4
151 11 64
151 21 57.2
151 31 56.8
151 41 53.6
151 51 55.2
151 61 62.4
151 71 63.2
151 81 65.6
151 91 76
151 101 68.4
151 111 56
151 121 67.2
151 131 56.8
151 141 54.4
151 151 55.2
151 161 57.6
151 171 65.6
151 181 57.8
151 191 66.64
151 201 72
151 211 80.8
151 221 80.36
151 231 72.8
151 241 64.12
161 1 66.4
161 11 65.6
161 21 60.4
161 31 55.2
161 41 48
161 51 51.2
161 61 56.4
161 71 56
161 81 63.2
161 91 68.6
161 101 57.2
161 111 48.8
161 121 49.6
161 131 49.6
161 141 55.2
161 151 69.88
161 161 68
161 171 68
161 181 61.44
161 191 56.4
161 201 65.68
161 211 66.4
161 221 75.2
161 231 64.32
161 241 68
171 1 63.2
171 11 62.68
171 21 58.4
171 31 62.4
171 41 45.44
171 51 45.6
171 61 56
171 71 57.6
171 81 55.2
171 91 48.8
171 101 45.6
171 111 52.4
171 121 55.6
171 131 56.48
171 141 55.2
171 151 57.6
171 161 63.68
171 171 73.6
171 181 70.16
171 191 55.52
171 201 54.72
171 211 54.72
171 221 56.8
171 231 60.8
171 241 72
181 1 65.6
181 11 63.68
181 21 60.8
181 31 49.04
181 41 47.6
181 51 48
181 61 58.4
181 71 45.2
181 81 40.52
181 91 43.2
181 101 46.4
181 111 64.6
181 121 76.6
181 131 75.2
181 141 69.6
181 151 60
181 161 60
181 171 72
181 181 65.88
181 191 57.4
181 201 61.4
181 211 56.8
181 221 54.72
181 231 59.2
181 241 58.92
191 1 55.2
191 11 56
191 21 60
191 31 42.4
191 41 37.2
191 51 38.4
191 61 38.4
191 71 42.4
191 81 50.72
191 91 56
191 101 52
191 111 52
191 121 52.8
191 131 72.6
191 141 71.2
191 151 68.84
191 161 70
191 171 76
191 181 66.4
191 191 64
191 201 77.6
191 211 70.4
191 221 58.8
191 231 54.72
191 241 52.8
201 1 52
201 11 50.68
201 21 41.2
201 31 34.8
201 41 42.4
201 51 55.2
201 61 52.8
201 71 57.6
201 81 70
201 91 72.8
201 101 66
201 111 63
201 121 55.2
201 131 52.52
201 141 52.52
201 151 52.8
201 161 54.08
201 171 58.4
201 181 59.2
201 191 68.8
201 201 64
201 211 72
201 221 73.2
201 231 56
201 241 55.2
211 1 75.2
211 11 62.2
211 21 49.6
211 31 32.8
211 41 41.6
211 51 54.4
211 61 57
211 71 52.8
211 81 57.6
211 91 59.2
211 101 57.6
211 111 54.8
211 121 68.96
211 131 59.56
211 141 59.2
211 151 56.8
211 161 61.28
211 171 56
211 181 66.28
211 191 67.6
211 201 63
211 211 59.64
211 221 59.64
211 231 59.2
211 241 61.6
221 1 64
221 11 61.6
221 21 49.6
221 31 33.6
221 41 34
221 51 37.76
221 61 39.2
221 71 40.8
221 81 39.6
221 91 42.8
221 101 49.6
221 111 51.2
221 121 52
221 131 53.6
221 141 55.2
221 151 64.2
221 161 72.28
221 171 72.8
221 181 57.76
221 191 62.4
221 201 75.2
221 211 73.6
221 221 68.64
221 231 58.04
221 241 57.6
231 1 57.04
231 11 44.8
231 21 50.4
231 31 27.2
231 41 42.4
231 51 55.72
231 61 58.4
231 71 58.4
231 81 54.8
231 91 56
231 101 59
231 111 70.8
231 121 64
231 131 63.36
231 141 62
231 151 57.2
231 161 65.6
231 171 65.6
231 181 60
231 191 59.2
231 201 58.8
231 211 58.4
231 221 69.6
231 231 68
231 241 64
241 1 60.52
241 11 52.96
241 21 32.52
241 31 23.36
241 41 47.64
241 51 42.08
241 61 49.6
241 71 60
241 81 62.72
241 91 69.6
241 101 62.4
241 111 68.8
241 121 75.2
241 131 72
241 141 56.68
241 151 69.6
241 161 57.6
241 171 72
241 181 62.4
241 191 75.88
241 201 62.4
241 211 59.2
241 221 57.56
241 231 61.28
241 241 59.2
251 1 57.6
251 11 56.8
251 21 25.16
251 31 40.44
251 41 57.8
251 51 54.96
251 61 45.6
251 71 47.6
251 81 51.2
251 91 51.6
251 101 66.4
251 111 72.8
251 121 70.96
251 131 69.6
251 141 56.68
251 151 68.8
251 161 65.2
251 171 58.8
251 181 59.52
251 191 68.8
251 201 72.6
251 211 62
251 221 58.4
251 231 57.6
251 241 55.6
